event_id,event_name,genre,market,venue_name,venue_capacity,tier,poll_timestamp,event_start,price_min,price_max,currency,days_until_event,price_mid,price_status,price_change,price_change_pct
1718v0G65VnBvlR,DJ Adoni,Latin,Atlantic City,Ocean Resort Casino - HQ2 Beachclub,,,2026-08-09 21:20:33+00:00,2026-08-09 16:00:00+00:00,,,,-0.22260416666666666,,not_listed,,
17C8v0G65Rp-J4U,The Rat Pack Is Back (Las Vegas),Undefined,Las Vegas,The Copa Room at Tuscany Suites,,,2026-08-11 01:41:44+00:00,2026-08-11 02:30:00+00:00,,,,0.03351851851851852,,not_listed,,
17C8v0G6CPi7YSq,Donny Osmond | Official Caesars Ticket + Hotel Packages,Pop,Las Vegas,Harrah's Showroom at Harrah's Las Vegas,,,2026-08-09 21:20:33+00:00,2026-07-09 17:00:00+00:00,,,,-31.1809375,,not_listed,,
17G8v0G61FCikTp,Mardi Latin Groove ,Latin,Montreal,Le Balcon X Terrasse,,,2026-08-11 01:41:44+00:00,2026-08-11 23:00:00+00:00,,,,0.8876851851851851,,not_listed,,
17k8v0G617L1T7I,T.I. - The King Succession Tour,Hip-Hop/Rap,Phoenix,The Van Buren,,,2026-08-11 01:41:44+00:00,2026-08-11 03:00:00+00:00,,,,0.05435185185185185,,not_listed,,
1AbZkooGkdlJ2xT,JOJI: SOLARIS,R&B,Dublin,3Arena,,,2026-08-11 01:41:44+00:00,2026-08-11 17:30:00+00:00,,,,0.6585185185185185,,not_listed,,
1Ad0ZbYGkDbfd1v,Wayne Newton | Official Caesars Ticket + Hotel Packages,Pop,Las Vegas,Bugsy's Cabaret at Flamingo,,,2026-08-09 21:20:33+00:00,2025-08-15 02:00:00+00:00,,,,-359.8059375,,not_listed,,
1Ad7ZbYGkI7sEp7,Cigale Laissez-passer 3 jours,Fairs & Festivals,Quebec,Baie de Beauport,,,2026-08-09 21:20:33+00:00,,,,,,,not_listed,,
1Ae8ZbMGknAVstb,Morning Melodies: Full Season Pass 2026,Other,Takapuna Beach,Bruce Mason Centre,,,2026-08-09 21:20:33+00:00,,,,,,,not_listed,,
1AeZZ_6GkDfaK0n,Fise World Series 3-day,Extreme,Birmingham ,City Walk BHAM,,,2026-08-09 21:20:33+00:00,,,,,,,not_listed,,
1AfZkooGkdIUOnJ,Zona Vibra Harry Styles,Pop,Ciudad de México,Estadio GNP Seguros,,,2026-08-11 01:41:44+00:00,2026-08-11 03:00:00+00:00,,,,0.05435185185185185,,not_listed,,
1AwZk3pGkdfns6b,200 Stab Wounds,Metal,London,The Dome London,,,2026-08-11 01:41:44+00:00,2026-08-11 18:00:00+00:00,,,,0.6793518518518519,,not_listed,,
1AyZkCaGkeTZ1Y7,MJ Live | Official Caesars Ticket + Hotel Packages,Undefined,Las Vegas,Harrah's Showroom at Harrah's Las Vegas,,,2026-08-09 21:20:33+00:00,2025-12-10 03:00:00+00:00,,,,-242.76427083333334,,not_listed,,
1ayZkuvONoMZeC2,MJ LIVE – Michael Jackson Tribute Concert,Undefined,Las Vegas,Harrah's Showroom at Harrah's Las Vegas,,,2026-08-11 01:41:44+00:00,2026-08-11 02:00:00+00:00,,,,0.012685185185185185,,not_listed,,
1k78v04kGA2p75w,An Evening with Cat Power: The Greatest Tour,Rock,Vancouver,Commodore Ballroom,,,2026-08-11 01:41:44+00:00,2026-08-11 02:00:00+00:00,,,,0.012685185185185185,,not_listed,,
1kkZvNq_GA5sqgn,Sepultura,Metal,Dublin,3Arena,,,2026-08-09 21:20:33+00:00,2026-08-09 15:00:00+00:00,,,,-0.26427083333333334,,not_listed,,
G5dFZ975dZstp,Mods Mayday,Rock,London,Round Chapel,,,2026-08-09 21:20:33+00:00,2022-05-02 14:00:00+00:00,,,,-1560.3059375,,not_listed,,
G5dVZ_1S6fhOl,"Sinfónica de Minería, Abono Sábados ""Temporada de verano"".",Classical,México,Sala Silvestre Revueltas,,,2026-08-09 21:20:33+00:00,,,,,,,not_listed,,
G5dVZ_1wzTaPE,"Sinfónica de Minería, Abono Domingos ""Temporada de verano"".",Classical,México,Sala Silvestre Revueltas,,,2026-08-09 21:20:33+00:00,,,,,,,not_listed,,
G5ezZbRBhNSih,Jabbawockeez,Dance/Electronic,Las Vegas,Jabbawockeez Theater at MGM Grand Hotel & Casino,,,2026-08-11 01:41:44+00:00,2026-08-11 03:00:00+00:00,,,,0.05435185185185185,,not_listed,,
G5vHZbgUSAE6y,*CANCELLED* HERITAGE LIVE: Faithless + Special Guests,Dance/Electronic,Essex,Audley End,,,2026-08-09 21:20:33+00:00,2026-08-09 13:00:00+00:00,,,,-0.34760416666666666,,not_listed,,
G5vYZbVEEcqET,Remember When - The Ultimate Tribute to Alan Jackson,Country,Sacramento,Crest Theater,,,2026-08-09 21:20:33+00:00,2025-11-22 04:00:00+00:00,,,,-260.72260416666666,,not_listed,,
G5viZbmRJBgQk,Welcome Home Tour: Rio Da Yung Og,Hip-Hop/Rap,Memphis,Minglewood Hall,,,2026-08-09 21:20:33+00:00,2025-08-26 01:00:00+00:00,,,,-348.84760416666666,,not_listed,,
LvZ18Q0ccTSGjCqO_Q8j1,Stand Up With The Real McCoy | Jamaican Independence Special – Manchester,Comedy,,,,,2026-08-09 21:20:33+00:00,2026-08-09 16:00:00+00:00,,,,-0.22260416666666666,,not_listed,,
LvZ18Q0zNFNJzOWYaGb0v,Stage Door Guy,Blues,London,New Cross Inn,,,2026-08-11 01:41:44+00:00,2026-08-11 17:00:00+00:00,,,,0.6376851851851851,,not_listed,,
LvZ18QE6ktDgNEpoQl6XI,Sunday Soul Sessions,R&B,London,"Boisdale, Canary Wharf",,,2026-08-09 21:20:33+00:00,2026-08-09 11:30:00+00:00,,,,-0.41010416666666666,,not_listed,,
LvZ18QJmtiOlHyO4r6Sbm,Slip & Slide - Jamaican Independence Party Supported By Wray & Nephews,Reggae,London,Pop Brixton,,,2026-08-09 21:20:33+00:00,2026-08-09 15:00:00+00:00,,,,-0.26427083333333334,,not_listed,,
LvZ18QNN17M1WEYZ0LuTT,Light Of Eternity,Metal,York,The Crescent,,,2026-08-09 21:20:33+00:00,2026-08-09 17:30:00+00:00,,,,-0.16010416666666666,,not_listed,,
LvZ18QQU1_vP4bYZV7V09,COBO : Comedy Shutdown | Jamaican Independence Special - Birmingham,Comedy,Birmingham,Glee Club,,,2026-08-09 21:20:33+00:00,2026-08-09 18:30:00+00:00,,,,-0.1184375,,not_listed,,
LvZ18QbowuYgwI8ZvEi0C,Party At The Palace 2026 - Day Tickets,Folk,Linlithgow,"The Peel, Linlithgow Palace",,,2026-08-09 21:20:33+00:00,2026-08-09 11:00:00+00:00,,,,-0.4309375,,not_listed,,
LvZ18Qxe74hhumYvOuBWe,Rob Strong at Howth Roots & Blues Festival 2026,Blues,Dublin,Abbey Tavern,,,2026-08-09 21:20:33+00:00,2026-08-09 12:30:00+00:00,,,,-0.3684375,,not_listed,,
Z2HyzZyMZkCLqdvve,Bayhan,Music,Antalya,Antalya Open Air,,,2026-08-09 21:20:33+00:00,2026-08-09 18:00:00+00:00,,,,-0.13927083333333334,,not_listed,,
Z2HyzZyMZk_44vvve,Tekir,Music,Balıkesir,Hayal Kahvesi Burhaniye,,,2026-08-09 21:20:33+00:00,2026-08-09 19:00:00+00:00,,,,-0.09760416666666667,,not_listed,,
Z698xZC2Z1kAd8Vuz,Young Euro Classic | Mäuse auf dem Mond,Children's Music,Berlin,,,,2026-08-09 21:20:33+00:00,2026-08-09 12:00:00+00:00,,,,-0.38927083333333334,,not_listed,,
Z698xZQpZ16vbxPtOb,Koncert przy świecach,Classical,Warsaw,Sala koncertowa Fryderyk,,,2026-08-11 01:41:44+00:00,2026-08-11 19:00:00+00:00,,,,0.7210185185185185,,not_listed,,
Z698xZQpZ16vra1ZuI,The Living Tombstone: Multiplayer Tour,Dance/Electronic,Poznan,Klub B17,,,2026-08-11 01:41:44+00:00,2026-08-11 17:00:00+00:00,,,,0.6376851851851851,,not_listed,,
Z698xZQpZ1k0bPbvy,Koncert Chopinowski,Classical,Warsaw,Sala koncertowa Fryderyk,,,2026-08-11 01:41:44+00:00,2026-08-11 17:00:00+00:00,,,,0.6376851851851851,,not_listed,,
Z698xZQpZ1kjPo_oV,Jalen Ngonda - Doctrine Of Love Tour 2026,R&B,Warsaw,Klub Palladium,,,2026-08-11 01:41:44+00:00,2026-08-11 17:00:00+00:00,,,,0.6376851851851851,,not_listed,,
Z698xZb_Z1k36jIfI,Saga Oseberg,Fairs & Festivals,Horten,Midgard Vikingsenter,,,2026-08-11 01:41:44+00:00,2026-08-11 09:00:00+00:00,,,,0.3043518518518519,,not_listed,,
Z698xZb_Z1k4ebwG3,Masterwork recital - Grieg/Rachmaninoff recital,Theatre,Oslo,"Kampen Kirke, Oslo",,,2026-08-09 21:20:33+00:00,2026-08-09 17:00:00+00:00,,,,-0.1809375,,not_listed,,
Z698xZbpZ16vOvuKbP,Anouk + Clouseau | Lockers Large,Other,Tilburg,Spoorpark LIVE,,,2026-08-09 21:20:33+00:00,,,,,,,not_listed,,
Z7r9jZ1A7PU8S,Robert Cray Band,Blues,Oakland,Yoshi's Oakland,,,2026-08-11 01:41:44+00:00,2026-08-11 03:00:00+00:00,,,,0.05435185185185185,,not_listed,,
k7vGF_ARw4R8K,Jazz at Lincoln Center Presents: 2026 Jazz Series at Bethel Woods,Jazz,Bethel,Bethel Woods Center for the Arts,,,2026-08-09 21:20:33+00:00,,,,,,,not_listed,,
rZ7HnEZ1A4Z-4K,Sadhu & Friends,Hip-Hop/Rap,Cleveland Heights,B Side Lounge,,,2026-08-11 21:07:50+00:00,2026-08-15 00:00:00+00:00,12.59,15.16,USD,3.1195601851851853,13.875,listed,,
rZ7HnEZ1A4Z07S,Tj Rosenthal,Country,New York,Lucinda's,,,2026-08-11 01:41:44+00:00,2026-08-11 01:00:00+00:00,0.0,0.0,USD,-0.028981481481481483,0.0,free_or_no_charge,,
rZ7HnEZ1A4Z38d,Bye Bye Buenos: The Undertaking with special guests,Metal,San Diego,Brick By Brick,,,2026-08-11 21:07:50+00:00,2026-08-14 01:30:00+00:00,20.63,26.28,USD,2.1820601851851853,23.455,listed,,
rZ7HnEZ1A4Z7PN,Live Piano Karaoke w/ Leslie Goshko,Pop,New York,Wild Horses,,,2026-08-11 01:41:44+00:00,2026-08-11 00:00:00+00:00,0.0,0.0,USD,-0.07064814814814815,0.0,free_or_no_charge,,
rZ7HnEZ1A4Z87N,Boots at the Brewery | Line Dancing,Country,Syracuse,Middle Ages Music Hall,,,2026-08-11 21:07:07+00:00,2026-08-12 23:00:00+00:00,12.88,12.88,USD,1.0783912037037038,12.88,listed,,
rZ7HnEZ1A4Z87N,Boots at the Brewery | Line Dancing,Country,Syracuse,Middle Ages Music Hall,,,2026-08-11 21:07:50+00:00,2026-08-12 23:00:00+00:00,12.88,12.88,USD,1.0778935185185186,12.88,listed,0.0,0.0
rZ7HnEZ1A4ZZed,Frank Bang,Blues,Westland,downstairs at Joy Manor,,,2026-08-11 21:07:07+00:00,2026-08-14 00:00:00+00:00,24.38,24.38,USD,2.1200578703703705,24.38,listed,,
rZ7HnEZ1A4ZZed,Frank Bang,Blues,Westland,downstairs at Joy Manor,,,2026-08-11 21:07:50+00:00,2026-08-14 00:00:00+00:00,24.38,24.38,USD,2.1195601851851853,24.38,listed,0.0,0.0
rZ7HnEZ1A4Zo7S,Specialized Karaoke Night with RUEN,Alternative,Dallas,Three Links Deep Ellum,,,2026-08-11 01:41:44+00:00,2026-08-11 02:00:00+00:00,0.0,0.0,USD,0.012685185185185185,0.0,free_or_no_charge,,
rZ7HnEZ1A4Zx-N,"Hot Mic! Every 2nd Tuesday at The Nick, doors 7pm",Alternative,Birmingham,The Nick,,,2026-08-11 21:07:50+00:00,2026-08-12 01:00:00+00:00,8.72,8.72,USD,0.16122685185185184,8.72,listed,,
rZ7HnEZ1A4Zx-d,Super Funny Karaoke,R&B,Tacoma,Nate Jackson's Super Funny Comedy Club,,,2026-08-11 21:07:07+00:00,2026-08-12 02:00:00+00:00,7.22,7.22,USD,0.2033912037037037,7.22,listed,,
rZ7HnEZ1A4Zx-d,Super Funny Karaoke,R&B,Tacoma,Nate Jackson's Super Funny Comedy Club,,,2026-08-11 21:07:50+00:00,2026-08-12 02:00:00+00:00,7.22,7.22,USD,0.20289351851851853,7.22,listed,0.0,0.0
rZ7HnEZ1AKPw7V,KARAOKE FROM HELL,Other,Portland,Dante's,,,2026-08-11 01:56:39+00:00,2026-08-11 04:00:00+00:00,8.26,8.26,USD,0.08565972222222222,8.26,listed,,
rZ7HnEZ1Af-0-d,Vince Giordano and the Nighthawks,Rock,New York,Birdland Theater,,,2026-08-11 01:41:44+00:00,2026-08-11 00:30:00+00:00,0.0,0.0,USD,-0.04981481481481481,0.0,free_or_no_charge,,
rZ7HnEZ1Af-00d,Vince Giordano and the Nighthawks,Rock,New York,Birdland Theater,,,2026-08-11 01:56:39+00:00,2026-08-12 00:30:00+00:00,24.91,45.76,USD,0.9398263888888889,35.335,listed,,
rZ7HnEZ1Af-00d,Vince Giordano and the Nighthawks,Rock,New York,Birdland Theater,,,2026-08-11 21:07:50+00:00,2026-08-12 00:30:00+00:00,24.91,45.76,USD,0.14039351851851853,35.335,listed,0.0,0.0
rZ7HnEZ1Af-0Cd,Monty Alexander,Jazz,New York,Birdland Jazz Club,,,2026-08-11 21:07:50+00:00,2026-08-12 23:00:00+00:00,45.76,56.06,USD,1.0778935185185186,50.91,listed,,
rZ7HnEZ1Af-0GK,Monty Alexander,Jazz,New York,Birdland Jazz Club,,,2026-08-11 01:56:39+00:00,2026-08-11 23:00:00+00:00,45.76,56.06,USD,0.8773263888888889,50.91,listed,,
rZ7HnEZ1Af-0uK,Monty Alexander,Jazz,New York,Birdland Jazz Club,,,2026-08-11 21:07:07+00:00,2026-08-12 01:30:00+00:00,45.76,56.06,USD,0.18255787037037038,50.91,listed,,
rZ7HnEZ1Af-0uK,Monty Alexander,Jazz,New York,Birdland Jazz Club,,,2026-08-11 21:07:50+00:00,2026-08-12 01:30:00+00:00,45.76,56.06,USD,0.18206018518518519,50.91,listed,0.0,0.0
rZ7HnEZ1Af-0xK,Vince Giordano and the Nighthawks,Rock,New York,Birdland Theater,,,2026-08-11 01:56:39+00:00,2026-08-11 21:30:00+00:00,24.91,45.76,USD,0.8148263888888889,35.335,listed,,
rZ7HnEZ1Af-61K,Brandon Woody's Upendo,Jazz,New York,Blue Note Jazz Club,,,2026-08-11 01:56:39+00:00,2026-08-11 02:30:00+00:00,32.33,43.66,USD,0.023159722222222224,37.995,listed,,
rZ7HnEZ1Af-8vS,Chris Smither,Pop,Evanston,SPACE,,,2026-08-11 21:07:50+00:00,2026-08-14 01:00:00+00:00,27.27,53.81,USD,2.161226851851852,40.54,listed,,
rZ7HnEZ1Af-EPK,The High Society New Orleans Jazz Band,Folk,New York,Birdland Theater,,,2026-08-11 21:07:07+00:00,2026-08-13 21:30:00+00:00,35.46,45.76,USD,2.0158912037037036,40.61,listed,,
rZ7HnEZ1Af-EPK,The High Society New Orleans Jazz Band,Folk,New York,Birdland Theater,,,2026-08-11 21:07:50+00:00,2026-08-13 21:30:00+00:00,35.46,45.76,USD,2.0153935185185183,40.61,listed,0.0,0.0
